ID,Tweet,Author,Class,NumberOfTotalCharacters,NumberOfUppercaseCharacters,NumberOfLowercaseCharacters,NumberOfSpecialCharacters,NumberOfNumbers,NumberOfBlanks,NumberOfWords,AverageLengthOfWords,NumberOfPropositions,PropositionsLength,NumberOfPunctuationCharacters,NumberOfLowercaseWords,NumberOfUppercaseWords,NumberOfBigrams,NumberOfTrigrams,HapaxTokenRatio,VocabularyRichness,Flesch Kincaid Grade Level,Flesch Reading Ease formula,Dale Chall Readability,Automated Readability Index,Coleman Liau Index,Gunning Fog,SMOG(Simple Measure of Gobbledygook),Linsear Write
274577874,The global IoT device market will reach 75 billion by 2030! #IoT #DeviceMarket,Llama-3-70B,5,78,7,50,7,2,12,13,5.4,2,6.5,1,7,0,15,14,0.75,0.9,7.2,66.74,12.78,9,9.96,8.28,0,6.5
284320970,"""Revolutionizing industries with #IoT solutions! 13% of businesses already use IoT, what's your strategy? #IoTorganization""",Llama-3-70B,5,123,7,91,10,1,14,15,8.33,3,5,6,11,0,23,22,0.83,0.89,13.3,13.1,12.43,16.6,19.04,19,0,5.75
284320970,"""Did you know? 82% of companies see #IoT as crucial to their business strategy. Stay ahead with our IoT solutions! #IoTorganization""",Llama-3-70B,5,132,8,94,9,1,20,21,6.64,4,5.25,5,15,0,28,27,0.86,0.91,6,64.37,9.25,7.2,8.77,10.42,9.7,3.83
284320970,"""Unlock the power of #IoT data! Our experts help you make informed decisions with actionable insights. #IoTorganization""",Llama-3-70B,5,120,6,92,6,0,16,17,7.18,3,5.67,4,13,0,22,21,0.91,1,9,45.93,12.42,11.6,14.06,10.46,0,4.75
284320970,"""The future is #IoT! 50 billion devices will be connected by 2025. Are you ready? #IoTorganization""",Llama-3-70B,5,99,6,65,11,2,15,16,6.44,4,4,5,10,0,22,21,0.91,1,5.4,66.1,11.79,6,6.47,7.12,7.8,2.33
284320970,"""Streamline your operations with #IoT automation! Increase efficiency and reduce costs. #IoTorganization""",Llama-3-70B,5,105,6,82,6,0,11,12,8.56,3,4,4,8,0,17,16,0.89,1,13.9,6.17,15.78,18.4,21.68,15.73,0,4
284320970,"""What's holding you back from adopting #IoT? Our experts can help you overcome any obstacle. #IoTorganization""",Llama-3-70B,5,110,6,82,7,0,15,16,7.5,3,5.33,5,13,0,22,21,0.83,1,6.4,63.36,10.94,10.5,12.25,8.2,0,4
284320970,"""The #IoT revolution is here! Don't get left behind, stay ahead with our IoT solutions. #IoTorganization""",Llama-3-70B,5,105,8,74,8,0,15,16,6.22,3,5.33,6,12,0,23,22,0.83,0.89,6.4,63.36,7.98,9.1,10.11,10.7,0,4.5
284320970,"""Did you know? #IoT devices generate 2.5 quintillion bytes of data daily! Make sense of it with our experts. #IoTorganization""",Llama-3-70B,5,126,6,91,8,2,19,20,6.55,4,5,6,15,0,26,25,0.85,1,5.2,66.4,11.78,6.3,6.99,8,8.1,2.25
284320970,"""Transform your business with #IoT! Our experts help you create a customized IoT strategy. #IoTorganization""",Llama-3-70B,5,108,8,80,6,0,14,15,7.67,3,5,4,10,0,20,19,0.81,0.89,8.6,46.94,11.38,11.9,14.4,11,0,4.25
284320970,"""The #IoT market is projected to reach $1.3 trillion by 2026! Don't miss out on this opportunity. #IoTorganization""",Llama-3-70B,5,115,6,77,12,3,17,18,6.45,3,6,6,13,0,25,24,0.92,1,6.8,56.93,10.95,7.2,7.82,9.07,8.8,3
284320970,"""Unlock new revenue streams with #IoT! Our experts help you monetize your IoT data. #IoTorganization""",Llama-3-70B,5,101,8,73,6,0,14,15,6.67,3,5,4,10,0,20,19,0.81,0.89,7.4,55.4,12.43,9.6,11.67,8.33,0,3.75
284320970,"""What's the future of #IoT? Our experts share their insights on the latest trends and innovations. #IoTorganization""",Llama-3-70B,5,116,6,87,7,0,16,17,7.44,3,5.67,5,14,0,23,22,0.83,1,6.6,62.85,11.49,10.5,12.37,8.11,0,4.25
284320970,"""The #IoT ecosystem is complex, but we can help you navigate it! Our experts provide tailored IoT solutions. #IoTorganization""",Llama-3-70B,5,126,8,93,7,0,18,19,7.6,3,6.33,5,14,0,25,24,0.85,0.9,8.2,53.37,11.59,10.1,11.8,10.12,0,5.25
284320970,"""Did you know? 70% of companies see #IoT as a key differentiator. Stay competitive with our IoT solutions. #IoTorganization""",Llama-3-70B,5,124,8,88,9,1,18,19,7.3,4,4.75,5,13,0,26,25,0.78,0.9,8.1,48.16,9.77,8,9.39,13.05,10.5,3.83
284320970,"""The #IoT revolution is all about connectivity! Our experts help you create a seamless IoT experience. #IoTorganization""",Llama-3-70B,5,120,8,90,6,0,16,17,8.22,3,5.67,4,12,0,22,21,0.83,0.89,11.3,29.01,11.49,11.6,14.06,12.81,0,5.25
284320970,"""Transform your supply chain with #IoT! Our experts help you increase efficiency and reduce costs. #IoTorganization""",Llama-3-70B,5,116,6,89,6,0,15,16,7.4,3,5.33,4,12,0,21,20,0.91,1,8.8,46.44,12.92,12.3,14.8,8.2,0,4
284320970,"""The #IoT market is growing rapidly! Don't miss out on this opportunity to stay ahead. #IoTorganization""",Llama-3-70B,5,104,6,76,7,0,15,16,6.5,3,5.33,5,13,0,22,21,0.91,1,7.6,54.9,7.98,8.8,10.11,8.2,0,4
284320970,"""What's the role of #IoT in Industry 4.0? Our experts share their insights on the latest trends. #IoTorganization""",Llama-3-70B,5,114,7,80,8,2,17,18,6.5,3,6,6,13,0,24,23,0.84,1,5.6,70.8,12.86,8.5,9.6,8.04,0,4.5
284320970,"""Unlock the power of #IoT analytics! Our experts help you make data-driven decisions. #IoTorganization""",Llama-3-70B,5,103,6,77,7,0,13,14,7.67,3,4.67,5,10,0,19,18,0.9,1,9.6,38.99,11.88,12.4,14.45,11.37,0,4
284320970,"""The #IoT ecosystem is vast, but we can help you navigate it! Our experts provide tailored IoT solutions. #IoTorganization""",Llama-3-70B,5,123,8,90,7,0,18,19,7.3,3,6.33,5,14,0,25,24,0.85,0.9,7,61.83,11.59,9.4,10.87,10.12,0,5.25
284320970,"""Did you know? 90% of companies see #IoT as a key driver of innovation. Stay ahead with our IoT solutions. #IoTorganization""",Llama-3-70B,5,124,8,86,9,1,20,21,6.27,4,5.25,5,15,0,28,27,0.72,0.91,6,64.37,8.5,5.4,6.56,10.42,9.7,3.83
284320970,"""The #IoT revolution is all about data! Our experts help you make sense of your IoT data. #IoTorganization""",Llama-3-70B,5,107,8,76,6,0,17,18,6.25,3,6,4,13,0,23,22,0.75,0.75,6.8,62.34,8.47,6.6,8.03,8.04,0,4.5
284320970,"""The #IoT ecosystem is booming! 25 billion devices will be connected by 2025. Are you ready? #IoTEcosystem""",Llama-3-70B,5,107,7,71,11,2,16,17,6.5,4,4.25,5,11,0,23,22,0.92,1,4.3,74.15,12.28,6.6,7.52,6.99,7.8,2.5
284320970,"""Unlock the power of #IoT data! Our experts help you make informed decisions with actionable insights. #IoTEcosystem""",Llama-3-70B,5,117,7,88,6,0,16,17,6.91,3,5.67,4,13,0,22,21,0.91,1,7.8,54.39,12.42,10.8,13.07,10.46,0,4.75
284320970,"""The future is #IoT! 50% of companies see IoT as a key differentiator. Stay ahead with our IoT solutions. #IoTEcosystem""",Llama-3-70B,5,120,11,80,9,1,19,20,6.08,4,5,5,13,0,27,26,0.75,0.83,5.9,64.67,9.5,5.7,6.73,10.68,9.7,3.67
284320970,"""Did you know? 70% of companies see #IoT as a key driver of innovation. Stay ahead with our IoT solutions. #IoTEcosystem""",Llama-3-70B,5,121,9,82,9,1,20,21,6,4,5.25,5,15,0,28,27,0.72,0.91,4.8,72.83,8.5,4.7,5.75,10.42,9.7,3.83
284320970,"""The #IoT ecosystem is complex, but we can help you navigate it! Our experts provide tailored IoT solutions. #IoTEcosystem""",Llama-3-70B,5,123,9,89,7,0,18,19,7.3,3,6.33,5,14,0,25,24,0.85,0.9,7,61.83,11.59,9.4,10.87,10.12,0,5.25
284320970,"""Transform your business with #IoT! Our experts help you create a customized IoT strategy. #IoTEcosystem""",Llama-3-70B,5,105,9,76,6,0,14,15,7.33,3,5,4,10,0,20,19,0.81,0.89,7.4,55.4,11.38,10.9,13.24,11,0,4.25
284320970,"""The #IoT market is projected to reach $1.3 trillion by 2026! Don't miss out on this opportunity. #IoTEcosystem""",Llama-3-70B,5,112,7,73,12,3,17,18,6.18,3,6,6,13,0,25,24,0.92,1,5.6,65.39,10.95,6.4,6.89,9.07,8.8,3
284320970,"""Unlock new revenue streams with #IoT! Our experts help you monetize your IoT data. #IoTEcosystem""",Llama-3-70B,5,98,9,69,6,0,14,15,6.33,3,5,4,10,0,20,19,0.81,0.89,5,72.32,12.43,8.7,10.51,8.33,0,3.75
284320970,"""What's the future of #IoT? Our experts share their insights on the latest trends and innovations. #IoTEcosystem""",Llama-3-70B,5,113,7,83,7,0,16,17,7.11,3,5.67,5,14,0,23,22,0.83,1,5.4,71.31,11.49,9.7,11.33,8.11,0,4.25
284320970,"""The #IoT ecosystem is vast, but we can help you navigate it! Our experts provide tailored IoT solutions. #IoTEcosystem""",Llama-3-70B,5,120,9,86,7,0,18,19,7,3,6.33,5,14,0,25,24,0.85,0.9,5.8,70.29,11.59,8.6,9.94,10.12,0,5.25
284320970,"""Did you know? 90% of companies see #IoT as a key driver of digital transformation. Stay ahead with our IoT solutions. #IoTEcosystem""",Llama-3-70B,5,133,9,93,9,1,21,22,6.42,4,5.5,5,16,0,29,28,0.73,0.92,5,72.53,9.02,6.2,7.49,12.01,10.5,4.33
284320970,"""The #IoT revolution is all about data! Our experts help you make sense of your IoT data. #IoTEcosystem""",Llama-3-70B,5,104,9,72,6,0,17,18,5.88,3,6,4,13,0,23,22,0.75,0.75,4.4,79.26,8.47,5.8,7.04,8.04,0,4.5
284320970,"""Transform your supply chain with #IoT! Our experts help you increase efficiency and reduce costs. #IoTEcosystem""",Llama-3-70B,5,113,7,85,6,0,15,16,7.1,3,5.33,4,12,0,21,20,0.91,1,6.4,63.36,12.92,11.4,13.7,8.2,0,4
284320970,"""The #IoT market is growing rapidly! Don't miss out on this opportunity to stay ahead. #IoTEcosystem""",Llama-3-70B,5,101,7,72,7,0,15,16,6.2,3,5.33,5,13,0,22,21,0.91,1,6.4,63.36,7.98,7.9,9,8.2,0,4
284320970,"""What's the role of #IoT in Industry 4.0? Our experts share their insights on the latest trends. #IoTEcosystem""",Llama-3-70B,5,111,8,76,8,2,17,18,6.2,3,6,6,13,0,24,23,0.84,1,4.4,79.26,12.86,7.7,8.67,8.04,0,4.5
284320970,"""Unlock the power of #IoT analytics! Our experts help you make data-driven decisions. #IoTEcosystem""",Llama-3-70B,5,100,7,73,7,0,13,14,7.33,3,4.67,5,10,0,19,18,0.9,1,8.4,47.45,11.88,11.3,13.17,11.37,0,4
284320970,"""Did you know? 70% of companies see #IoT as a key differentiator. Stay competitive with our IoT solutions. #IoTEcosystem""",Llama-3-70B,5,121,9,84,9,1,18,19,7,4,4.75,5,13,0,26,25,0.78,0.9,6.9,56.62,9.77,7.3,8.46,13.05,10.5,3.83
284320970,"""The #IoT revolution is all about connectivity! Our experts help you create a seamless IoT experience. #IoTEcosystem""",Llama-3-70B,5,117,9,86,6,0,16,17,7.89,3,5.67,4,12,0,22,21,0.83,0.89,10.1,37.47,11.49,10.8,13.07,12.81,0,5.25
289311242,Cybersecurity threats are on the rise! Protect your digital assets with robust #CyberEcosystem solutions #InfoSec,Llama-3-70B,5,113,6,90,3,0,14,15,8,2,7.5,1,11,0,17,16,0.89,1,12.1,21.56,12.43,13.4,17.47,16.33,0,5.25
289311242,Did you know? A single #CyberAttack can cost a business up to $2.6 million! Invest in #CyberSecurity today,Llama-3-70B,5,106,7,74,6,2,17,18,7,3,6,3,12,1,22,21,0.91,1,6.8,56.93,8.32,4.8,5.91,6.84,7.8,2.67
289311242,The future of #CyberEcosystem is here! AI-powered threat detection is the new norm #ArtificialIntelligence,Llama-3-70B,5,106,7,82,4,0,13,14,10.14,2,7,2,10,0,16,15,0.76,1,10.7,30.53,13.01,13.3,16.94,11.37,0,4
289311242,Cybercriminals are getting smarter! Stay ahead with advanced #CyberSecurity measures #ThreatIntelligence,Llama-3-70B,5,104,6,85,3,0,10,11,9.62,2,5.5,1,7,0,13,12,0.86,1,16.1,-10.26,12.52,21.6,26.84,13.11,0,3.25
289311242,What's your #CyberEcosystem strategy? Don't let cyber threats hold you back #CyberResilience,Llama-3-70B,5,92,6,70,5,0,11,12,7.5,2,6,3,10,0,16,15,0.88,1,8,48.47,10.51,13.4,15.88,12.4,0,3.5
289311242,95% of #CyberAttacks are caused by human error! Educate your employees on #CyberSecurity best practices,Llama-3-70B,5,103,5,78,5,1,14,15,7.56,2,7.5,1,11,0,18,17,0.89,1,10.9,30.02,13.48,10.3,13.24,13.67,0,4.75
289311242,The #CyberEcosystem is evolving! Stay updated on the latest #CyberSecurity trends and threats,Llama-3-70B,5,93,6,72,3,0,12,13,8.12,2,6.5,1,9,0,15,14,0.88,1,9.4,39.5,12.46,11.2,14.56,11.83,0,3.75
289311242,Don't be a victim of #CyberCrime! Invest in robust #CyberSecurity solutions today,Llama-3-70B,5,81,6,60,4,0,11,12,7.25,2,6,2,9,0,15,14,0.88,1,11.5,23.09,11.83,9,11.07,12.4,0,3.5
289311242,The #CyberEcosystem is a shared responsibility! Collaborate with others to stay secure,Llama-3-70B,5,86,4,69,2,0,11,12,9.17,2,6,1,9,0,13,12,1,1,11.5,23.09,11.83,11,14.43,12.4,0,3.5
289311242,"What's the cost of a #CyberAttack? It's not just financial, it's also reputational #CyberSecurity",Llama-3-70B,5,97,6,71,7,0,13,14,9.8,2,7,5,13,0,20,19,0.76,1,11.9,22.07,8.5,10.3,11.96,14.23,0,4.5
289311242,The future of #CyberEcosystem is in the cloud! Secure your cloud infrastructure today,Llama-3-70B,5,85,4,67,2,0,12,13,7.86,2,6.5,1,10,0,14,13,0.87,0.86,7,56.42,8.82,8.3,11.43,8.75,0,3.25
289311242,Cybersecurity is everyone's business! Educate yourself on #CyberSecurity best practices,Llama-3-70B,5,87,4,71,3,0,9,10,10,2,5,2,8,0,12,11,1,1,18.2,-26.67,10.2,17.8,21.78,14,0,3.5
289311242,The #CyberEcosystem is a complex network! Understand the risks and vulnerabilities,Llama-3-70B,5,82,4,66,2,0,10,11,9.67,2,5.5,1,8,0,12,11,1,1,11.3,23.59,11.09,12.2,15.76,9.47,0,3.25
289311242,Don't underestimate the power of #CyberSecurity! It's the backbone of a secure #CyberEcosystem,Llama-3-70B,5,94,6,71,5,0,12,13,8.86,2,6.5,3,11,0,17,16,0.67,1,12.9,14.12,10.03,11.5,14.1,11.83,0,3.75
289311242,What's the role of AI in #CyberEcosystem? It's the future of threat detection and response,Llama-3-70B,5,90,6,66,4,0,14,15,7.83,2,7.5,3,13,1,18,17,0.68,1,5,72.32,11.38,6.2,8.19,8.33,0,3.75
289311242,Cybersecurity is a continuous process! Stay vigilant and proactive in the #CyberEcosystem,Llama-3-70B,5,89,4,72,2,0,11,12,9.29,2,6,1,9,0,13,12,1,1,12.7,14.63,11.83,12.2,15.88,15.73,0,4
289311242,The #CyberEcosystem is a global concern! Collaborate with international partners to stay secure,Llama-3-70B,5,95,4,77,2,0,12,13,8.62,2,6.5,1,10,0,14,13,1,1,11.7,22.58,12.46,11.9,15.89,11.83,0,3.75
289311242,"What's the impact of a #CyberAttack on your business? It's not just financial, it's also operational",Llama-3-70B,5,100,4,75,6,0,15,16,9,2,8,5,16,0,21,20,0.86,1,7.6,54.9,7.98,7.6,9,10.7,0,4.5
289311242,The #CyberEcosystem is a delicate balance! Ensure your security measures don't compromise user experience,Llama-3-70B,5,105,4,85,3,0,13,14,7.8,2,7,2,12,0,16,15,1,1,13.1,13.61,14.13,13,16.94,17.09,0,5
289311242,"Cybersecurity is a shared responsibility! Educate your employees, partners, and customers",Llama-3-70B,5,89,2,74,3,0,10,11,9.43,2,5.5,3,9,0,13,12,0.86,1,16.1,-10.26,13.96,15.1,18.95,16.75,0,3.75
289311242,What's the role of blockchain in #CyberEcosystem? It's the future of secure data storage,Llama-3-70B,5,88,4,67,4,0,13,14,7.29,2,7,3,13,0,17,16,0.67,1,4.8,72.83,11.88,7.3,9.46,5.66,0,3
289311242,The #CyberEcosystem is a complex system! Understand the interdependencies and vulnerabilities,Llama-3-70B,5,93,4,77,2,0,10,11,11.5,2,5.5,1,8,0,12,11,1,1,16.1,-10.26,11.09,16.9,21.56,13.11,0,3.75
289311242,Don't be complacent about #CyberSecurity! Stay proactive and vigilant in the #CyberEcosystem,Llama-3-70B,5,92,6,71,4,0,11,12,8.71,2,6,2,9,0,15,14,0.88,1,11.5,23.09,10.51,13.4,16.4,15.73,0,4
289311242,What's the cost of #CyberSecurity? It's an investment in your business's future,Llama-3-70B,5,79,4,59,5,0,11,12,8.2,2,6,4,12,0,16,15,0.82,1,8,48.47,9.2,8.3,9.62,9.07,0,3
289311242,The #CyberEcosystem is a dynamic environment! Stay updated on the latest threats and trends,Llama-3-70B,5,91,4,72,2,0,13,14,7.75,2,7,1,11,0,15,14,1,1,8.4,47.45,11.88,8.3,11.55,14.23,0,4.5
289311242,Cybersecurity is a critical component of #CyberEcosystem! Don't compromise on security,Llama-3-70B,5,86,4,69,3,0,10,11,9.29,2,5.5,2,9,0,13,12,1,1,16.1,-10.26,12.52,13.9,17.38,24.02,0,4.75
289311242,What's the role of machine learning in #CyberEcosystem? It's the future of threat detection and response,Llama-3-70B,5,104,4,81,4,0,15,16,7.75,2,8,3,15,0,19,18,0.7,1,6.4,63.36,10.94,8.8,11.15,8.2,0,4
289311242,The #CyberEcosystem is a global network! Collaborate with international partners to stay secure,Llama-3-70B,5,95,4,77,2,0,12,13,8.62,2,6.5,1,10,0,14,13,1,1,11.7,22.58,12.46,11.9,15.89,11.83,0,3.75
289311242,"What's the impact of a #CyberAttack on your reputation? It's not just financial, it's also reputational",Llama-3-70B,5,103,4,78,6,0,15,16,9.6,2,8,5,16,0,21,20,0.86,1,10,37.98,8.97,8.5,10.11,13.2,0,5
289311242,The #CyberEcosystem is a complex system! Ensure your security measures are integrated and comprehensive,Llama-3-70B,5,103,4,84,2,0,13,14,9,2,7,1,11,0,15,14,1,1,11.9,22.07,13.01,12.4,16.54,14.23,0,4.5
289311242,What's the role of IoT in #CyberEcosystem? It's the future of connected devices,Llama-3-70B,5,79,6,57,4,0,12,13,7.17,2,6.5,3,11,0,16,15,0.65,1,4.6,73.34,11.25,6.1,7.89,8.75,0,3.25
309461019,Discoveries await! Our lab is where innovation meets curiosity. #ResearchLab #ScienceMatters 9,Llama-3-70B,5,94,6,72,4,1,11,12,7.67,3,4,2,7,0,15,14,0.88,1,12.7,14.63,15.78,14.2,17.33,19.07,0,4.5
309461019,Meet our team of experts! Dedicated to advancing knowledge in various fields. #LabLife #Collaboration,Llama-3-70B,5,101,5,79,4,0,13,14,7.56,3,4.67,2,10,0,17,16,0.89,1,9.6,38.99,13.01,11.7,14.86,14.23,0,4.5
309461019,Ever wondered how lab equipment works? We're here to explain! #LabTech #ScienceExplained,Llama-3-70B,5,88,6,66,5,0,11,12,7.86,3,4,3,9,0,16,15,0.88,1,5.6,65.39,11.83,11.8,13.97,5.73,0,2.5
309461019,Research is our passion! We strive to make a difference in people's lives. #LabGoals #Innovation,Llama-3-70B,5,96,5,72,5,0,14,15,7.25,3,5,3,12,0,19,18,0.9,1,6.2,63.86,10.32,8.1,10.11,5.67,0,3.75
309461019,What's cooking in our lab? Stay tuned for exciting updates! #LabNews #ResearchUpdates,Llama-3-70B,5,85,6,63,5,0,11,12,7,3,4,3,9,0,16,15,0.88,1,5.6,65.39,10.51,10.6,12.52,5.73,0,3
309461019,The future is now! Our lab is where cutting-edge tech meets innovative minds. #FutureTech #LabLife,Llama-3-70B,5,98,6,73,5,0,14,15,6.89,3,5,3,11,0,18,17,0.79,1,3.9,80.78,12.43,8.7,10.92,5.67,0,3.25
309461019,Get ready for a journey of discovery! Our lab is the hub of scientific exploration. #LabAdventures #ScienceJourney,Llama-3-70B,5,114,6,88,4,0,16,17,8.33,3,5.67,2,13,0,20,19,0.81,1,9,45.93,10.56,9.9,12.72,15.16,0,5.75
309461019,Meet the minds behind the research! Our team is dedicated to making a difference. #LabTeam #ResearchMatters,Llama-3-70B,5,107,6,82,4,0,15,16,7.56,3,5.33,2,12,0,19,18,0.8,1,7.6,54.9,8.97,9.7,12.25,8.2,0,4.5
309461019,Ever wondered how scientists work? Take a peek into our lab! #LabLife #ScienceBehindTheScenes,Llama-3-70B,5,93,8,69,4,0,12,13,8.29,3,4.33,2,9,0,16,15,0.88,1,5.8,64.88,10.03,11.2,14.1,8.75,0,3.25
309461019,What drives us? The pursuit of knowledge and innovation! #LabMotivation #ResearchDrive,Llama-3-70B,5,86,6,66,4,0,10,11,9.67,3,3.67,2,7,0,14,13,0.87,1,10.2,32.05,12.52,13.9,16.86,13.11,0,3.25
309461019,Explore the world of science with us! Our lab is where curiosity meets discovery. #LabExplorations #ScienceWorld,Llama-3-70B,5,112,6,87,4,0,15,16,8,3,5.33,2,12,0,19,18,0.9,1,8.8,46.44,11.93,11.1,14.05,13.2,0,5
309461019,Stay updated on our research projects! Follow us for the latest news. #LabNews #ResearchUpdates,Llama-3-70B,5,95,6,72,4,0,13,14,7.22,3,4.67,2,10,0,17,16,0.89,1,6,64.37,10.75,9.7,12.36,8.51,0,3.5
309461019,The art of science! Our lab is where creativity meets innovation. #LabArt #ScienceMeetsArt,Llama-3-70B,5,90,7,67,4,0,12,13,7.38,3,4.33,2,9,0,16,15,0.88,1,8.2,47.96,12.46,10.1,12.76,11.83,0,3.75
309461019,Join the conversation! Share your thoughts on our research projects. #LabDiscussions #ResearchTalk,Llama-3-70B,5,98,6,77,4,0,11,12,8.88,3,4,2,8,0,15,14,0.88,1,6.8,56.93,11.83,15.7,19.3,9.07,0,3
309461019,Ever wondered what happens in a research lab? Take a tour with us! #LabTour #ResearchLab?,Llama-3-70B,5,89,6,64,5,0,14,15,6.83,3,5,3,11,0,19,18,0.7,1,5,72.32,11.38,5.9,7.44,5.67,0,3.25
309461019,Join the research conversation! Share your thoughts on our latest findings. #ResearchTalk #ScienceCommunity,Llama-3-70B,5,107,6,85,4,0,12,13,8.78,3,4.33,2,9,0,16,15,0.88,1,8.2,47.96,12.46,16.3,20.36,8.75,0,3.25
309461019,Ever wondered how research impacts society? Stay tuned for insightful discussions! #ResearchImpact #SocialChange,Llama-3-70B,5,112,6,90,4,0,12,13,8.6,3,4.33,2,9,0,16,15,0.88,1,10.5,31.04,14.89,18,22.56,14.91,0,4.25
309461019,What drives researchers? Passion for discovery and innovation! #ResearchMotivation #SciencePassion,Llama-3-70B,5,98,6,79,4,0,9,10,10.71,3,3.33,2,6,0,13,12,0.86,1,15.9,-9.75,14.94,23,27.58,18,0,3.5
309461019,Get ready for a research update! Our team is working on exciting projects. #ResearchNews #ScienceUpdates,Llama-3-70B,5,104,6,80,4,0,14,15,8,3,5,2,11,0,18,17,0.89,1,7.4,55.4,10.32,10.6,13.59,8.33,0,4.25
309461019,The art of research! Where curiosity meets innovation. #ResearchArt #ScienceMeetsArt,Llama-3-70B,5,84,7,64,4,0,9,10,8.71,3,3.33,2,6,0,13,12,0.86,1,11.1,24.1,13.36,16.4,19.46,14,0,3
309461019,Stay updated on our research projects! Follow us for the latest news. #ResearchProjects #ScienceNews,Llama-3-70B,5,100,6,77,4,0,13,14,7.78,3,4.67,2,10,0,17,16,0.89,1,7.2,55.91,10.75,11.3,14.45,11.37,0,4
309461019,Ever wondered what happens in a research lab? Take a peek into our world! #ResearchLab #ScienceBehindTheScenes,Llama-3-70B,5,110,8,83,4,0,15,16,8.71,3,5.33,2,12,0,19,18,0.8,1,6.4,63.36,9.95,10.5,13.35,8.2,0,4
309461019,Join the research journey! Explore the world of science with us. #ResearchJourney #ScienceExploration,Llama-3-70B,5,101,6,79,4,0,12,13,8.88,3,4.33,2,9,0,16,15,0.76,1,8.2,47.96,10.03,14.1,17.69,8.75,0,3.25
309461019,What's cooking in our research lab? Stay tuned for exciting updates! #ResearchLab #ScienceUpdates,Llama-3-70B,5,97,6,74,5,0,12,13,7.44,3,4.33,3,10,0,17,16,0.89,1,8.2,47.96,11.25,12.6,15.43,8.75,0,3.75
309461019,The future is now! Our research is shaping the world of tomorrow. #ResearchFuture #ScienceInnovation,Llama-3-70B,5,100,6,77,4,0,13,14,9.29,3,4.67,2,10,0,17,16,0.78,1,9.6,38.99,9.62,11.3,14.45,8.51,0,4
309461019,Ever wondered how research can change lives? Stay tuned for inspiring stories! #ResearchImpact #SocialChange,Llama-3-70B,5,108,6,85,4,0,13,14,7.8,3,4.67,2,10,0,17,16,0.89,1,6,64.37,10.75,14.1,17.76,8.51,0,3.5
309461019,Get ready for a research adventure! Explore the unknown with us. #ResearchAdventure #ScienceExploration,Llama-3-70B,5,103,6,81,4,0,12,13,10.14,3,4.33,2,9,0,16,15,0.88,1,9.4,39.5,8.82,14.8,18.56,8.75,0,3.75
