ID,Tweet,Author,Class,NumberOfTotalCharacters,NumberOfUppercaseCharacters,NumberOfLowercaseCharacters,NumberOfSpecialCharacters,NumberOfNumbers,NumberOfBlanks,NumberOfWords,AverageLengthOfWords,NumberOfPropositions,PropositionsLength,NumberOfPunctuationCharacters,NumberOfLowercaseWords,NumberOfUppercaseWords,VocabularyRichness,Flesch Kincaid Grade Level,Flesch Reading Ease formula,Dale Chall Readability,Automated Readability Index,Coleman Liau Index,Gunning Fog,SMOG(Simple Measure of Gobbledygook),Linsear Write
39030312,Data privacy awareness: educating individuals about data privacy and security. #PrivacyEducation,Gemma-7B,4,96,3,80,3,0,10,11,8.33,2,5.5,2,9,0,0.89,25.3,-66.6,14.23,20.9,25.33,22.58,0,11.5
39030312,Data privacy advocacy: speaking up for stronger data privacy protections. #PrivacyAdvocacy,Gemma-7B,4,90,3,74,3,0,10,11,8,2,5.5,2,9,0,0.89,18.2,-15.84,14.23,18.3,22.14,18.95,0,10.5
39030312,Data privacy: a shared responsibility in the digital landscape. #PrivacyForAll,Gemma-7B,4,78,4,62,3,0,9,10,8.57,2,5,2,8,0,1,16.6,-6.36,15.19,16.1,19.52,20,0,8
38904230,Data analysis: Where numbers meet meaning.,Gemma-7B,4,42,2,33,2,0,5,6,6,1,6,2,4,0,1,8,48.47,14.46,10.6,12.98,9.07,0,3
38904230,The pulse of progress: Understanding data in real-time.,Gemma-7B,4,55,2,43,3,0,7,8,7.8,1,8,3,6,0,1,8.8,46.44,11.93,10.8,13.01,8.2,0,5
38904230,Data-driven decision-making: Charting a course for success.,Gemma-7B,4,59,2,47,4,0,6,7,9.4,1,7,4,5,0,1,10.7,30.53,13.01,17.7,20.66,8.51,0,3.5
38904230,Analytics: A symphony of insights that shape the future.,Gemma-7B,4,56,2,44,2,0,8,9,7.2,1,9,2,7,1,1,9.2,45.42,11.1,8.2,10.58,12.49,0,5.5
38904230,"The power of predictive analytics: Uncovering patterns, anticipating trends.",Gemma-7B,4,76,2,63,3,0,8,9,8.57,1,9,3,7,0,1,18.6,-22.27,14.61,18.7,22.82,21.38,0,7.5
38904230,Data analysis: A journey from chaos to clarity.,Gemma-7B,4,47,2,36,2,0,7,8,6.2,1,8,2,6,1,1,8.8,46.44,11.93,6.1,7.9,13.2,0,5
38904230,Understanding customer behavior: The key to impactful marketing strategies.,Gemma-7B,4,75,2,63,2,0,8,9,8.57,1,9,2,7,0,1,13.9,11.58,12.86,18.1,22.82,21.38,0,7.5
38904230,"Data analysis: A collaborative pursuit, where minds meet numbers.",Gemma-7B,4,65,2,52,3,0,8,9,6.86,1,9,3,7,1,1,11.5,28.5,14.61,12.9,15.74,12.49,0,5.5
38904230,The foundation of innovation: Data-driven product development.,Gemma-7B,4,62,2,51,3,0,6,7,9.8,1,7,3,5,0,1,15.5,-3.32,15.26,19.8,23.96,19.94,0,5.5
38904230,Data analysis: Empowering individuals with meaningful insights.,Gemma-7B,4,63,2,53,2,0,6,7,8.5,1,7,2,5,0,1,21.4,-45.62,17.52,20.4,25.64,25.66,0,6.5
38904230,Machine learning: A transformative force for data analysis.,Gemma-7B,4,59,2,48,2,0,7,8,7.67,1,8,2,6,1,1,11.1,29.52,13.9,13.2,16.6,13.2,0,5
38904230,The importance of data quality: Building a foundation for success.,Gemma-7B,4,66,2,53,2,0,9,10,7.67,1,10,2,8,0,1,10.7,35.95,12.03,10.4,13.14,16,0,7
38904230,"Data analysis: A continuous journey, evolving with technology.",Gemma-7B,4,62,2,50,3,0,7,8,7.83,1,8,3,6,1,1,15.9,-4.33,13.9,15,18.05,18.2,0,6
38904230,Effective data analysis requires the right tools and techniques.,Gemma-7B,4,64,1,54,1,0,8,9,7.33,1,9,1,8,0,1,9.2,45.42,14.61,12.4,16.38,12.49,0,5.5
38904230,Data-driven strategies: Unlocking competitive advantage.,Gemma-7B,4,56,2,47,3,0,4,5,10,1,5,3,3,0,1,19.4,-35.13,19.67,30.1,35.12,26,0,4.5
38904230,The future of data analysis: Limitless possibilities.,Gemma-7B,4,53,2,43,2,0,6,7,8,1,7,2,5,0,1,15.5,-3.32,15.26,13.7,17.35,19.94,0,5.5
38904230,Data analysis: Illuminating the complexities of the digital age.,Gemma-7B,4,64,2,52,2,0,8,9,7.67,1,9,2,7,0,1,15.1,3.12,12.86,12.4,15.74,21.38,0,7.5
38904230,empowering decisions: Data analysis in action.,Gemma-7B,4,46,1,38,2,0,5,6,7.4,1,6,2,5,0,1,16.3,-10.76,17.09,13.7,16.87,22.4,0,5
38904230,Data analysis: Uncovering hidden patterns in vast amounts of information.,Gemma-7B,4,73,2,60,2,0,9,10,7.25,1,10,2,8,0,1,13.1,19.03,15.19,13.7,17.2,16,0,7
38904230,Transforming data into knowledge: The essence of data analysis.,Gemma-7B,4,63,2,51,2,0,8,9,7.33,1,9,2,7,0,0.83,10.3,36.96,12.86,11.8,15.11,12.49,0,5.5
38904230,Data analysis can predict future trends with remarkable accuracy.,Gemma-7B,4,65,1,55,1,0,8,9,7,1,9,1,8,0,1,12.7,20.04,16.36,12.9,17.02,16.93,0,6.5
38904230,The art of data analysis: Translating complex information into accessible insights.,Gemma-7B,4,83,2,69,2,0,10,11,7.75,1,11,2,9,0,1,15.8,1.09,14.23,15.3,18.95,18.95,0,8.5
38904230,Data analysis: A catalyst for organizational transformation.,Gemma-7B,4,60,2,50,2,0,6,7,9.6,1,7,2,5,1,1,21.4,-45.62,15.26,18.4,23.15,25.66,0,6.5
38904230,Data-driven insights: Guiding decision-makers towards informed choices.,Gemma-7B,4,71,2,59,4,0,6,7,9.33,1,7,4,5,0,1,15.5,-3.32,19.77,25.8,30.57,8.51,0,3.5
38904230,The power of data lies in its potential to inspire meaningful change.,Gemma-7B,4,69,1,56,1,0,11,12,6.43,1,12,1,11,0,1,8,59.3,10.81,7.3,9.38,11.47,0,7
38904230,Data analysis: A vital tool for problem-solving and progress.,Gemma-7B,4,61,2,48,3,0,8,9,7.33,1,9,3,7,1,1,9.2,45.42,14.61,10.8,13.19,8.04,0,5.5
38904230,Effective data analysis requires a blend of technical expertise and domain knowledge.,Gemma-7B,4,85,1,72,1,0,11,12,7.44,1,12,1,11,0,1,12.7,25.46,16.07,13.6,17.1,18.13,0,9
38904230,Data analysis: A transformative process that empowers organizations to thrive.,Gemma-7B,4,78,2,65,2,0,9,10,8.57,1,10,2,8,1,1,14.3,10.56,15.19,16.1,20.1,20,0,8
38904230,Data analysis is a journey from chaos to clarity.,Gemma-7B,4,49,1,39,1,0,8,9,6.2,1,9,1,8,0,1,8,53.88,11.1,4.5,6.7,12.49,0,5.5
38904230,Understanding data analysis: The key to unlocking the digital age.,Gemma-7B,4,66,2,53,2,0,9,10,6.71,1,10,2,8,0,1,11.9,27.49,12.03,10.4,13.14,20,0,8
38904230,"Data analysis: unearthing patterns from chaos, guiding decisions with insights.",Gemma-7B,4,79,1,66,3,0,9,10,7.38,1,10,3,9,0,1,10.7,35.95,16.76,16.5,20.1,12,0,6
38904230,"The power of data lies in its ability to tell a story, revealing hidden narratives.",Gemma-7B,4,83,1,66,2,0,14,15,6.25,1,15,2,14,0,1,10.3,47.79,9.64,7.7,8.05,14,0,10.5
38904230,Data-driven decisions: where informed choices meet analytical prowess.,Gemma-7B,4,70,1,59,3,0,7,8,8,1,8,3,7,0,1,14.7,4.14,15.88,19.7,23.85,13.2,0,5
38904230,"Precise measurements, meticulous analysis, and actionable outcomes - the essence of data analysis.",Gemma-7B,4,98,1,81,4,0,12,13,8.22,1,13,4,11,0,0.89,13.9,17,14.76,18.3,21.45,18.13,0,11.5
38904230,"Data analysis: illuminating the past, shaping the future.",Gemma-7B,4,57,1,46,3,0,7,8,6.83,1,8,3,7,0,1,12.3,21.06,13.9,12,14.46,13.2,0,5
38904230,Analytics whisper secrets that data alone cannot reveal.,Gemma-7B,4,56,1,47,1,0,7,8,6.6,1,8,1,8,0,1,11.1,29.52,11.93,11.4,15.15,8.2,0,4
38904230,The beauty of data lies in its ability to transform complex information into meaningful patterns.,Gemma-7B,4,97,1,81,1,0,14,15,7.33,1,15,1,14,0,1,12.7,30.87,12.8,12.1,13.85,14,0,10.5
38904230,Data analysis: a journey from numbers to insights.,Gemma-7B,4,50,1,40,2,0,7,8,6.8,1,8,2,7,0,1,8.8,46.44,11.93,7.9,10.11,8.2,0,4
38904230,Effective data analysis hinges on asking the right questions.,Gemma-7B,4,61,1,51,1,0,8,9,7.2,1,9,1,8,0,1,9.2,45.42,14.61,10.8,14.47,12.49,0,5.5
38904230,"Data-informed strategies: unlocking potential, maximizing impact.",Gemma-7B,4,65,1,55,4,0,5,6,9.5,1,6,4,5,0,1,18.6,-27.68,22.36,28.7,33.28,22.4,0,5
38904230,"Data analysis: a collaborative pursuit, where knowledge is shared and transformed.",Gemma-7B,4,82,1,68,3,0,10,11,8.29,1,11,3,10,0,1,11.1,34.93,14.23,14.9,17.9,11.67,0,6.5
38904230,The foundation of successful data analysis: a meticulous data collection process.,Gemma-7B,4,81,1,68,2,0,10,11,7.88,1,11,2,10,0,0.88,13.5,18.01,14.23,14.4,17.9,22.58,0,10.5
38904230,"Data analysis: a continuous journey, evolving with technological advancements.",Gemma-7B,4,78,1,66,3,0,8,9,8.86,1,9,3,8,0,1,18.6,-22.27,14.61,19.7,24.1,21.38,0,7.5
38904230,Machine learning and AI: empowering data analysis with intelligent insights.,Gemma-7B,4,76,3,62,2,0,9,10,8,1,10,2,8,1,1,14.3,10.56,15.19,15.1,18.94,16,0,7
38904230,Data analysis: a vital tool for competitive advantage in today's data-driven world.,Gemma-7B,4,83,1,67,4,0,11,12,6.89,1,12,4,12,0,1,11.5,33.92,12.13,12.8,14.72,14.8,0,8
38904230,The ability to analyze data effectively is a critical skill in the digital age.,Gemma-7B,4,79,1,64,1,0,13,14,6.5,1,14,1,13,0,1,12.3,31.89,12.23,7.8,9.04,19.89,0,12
38904230,Data analysis: transforming raw data into actionable knowledge.,Gemma-7B,4,63,1,53,2,0,7,8,7.14,1,8,2,7,0,1,14.7,4.14,13.9,15.5,19.5,18.2,0,6
38904230,Data-driven decision-making: the cornerstone of organizational success.,Gemma-7B,4,71,1,60,4,0,6,7,11.6,1,7,4,6,0,1,21.4,-45.62,15.26,25.8,30.57,19.94,0,5.5
38904230,Data analysis: illuminating the complexities of human behavior.,Gemma-7B,4,63,1,53,2,0,7,8,8.17,1,8,2,7,0,1,18.2,-21.25,15.88,15.5,19.5,23.2,0,7
38904230,Data analysis: a transformative process that empowers organizations to thrive.,Gemma-7B,4,78,1,66,2,0,9,10,8.57,1,10,2,9,0,1,14.3,10.56,15.19,16.1,20.1,20,0,8
38904230,"The future of data analysis: boundless possibilities, endless potential.",Gemma-7B,4,72,1,60,3,0,8,9,8,1,9,3,8,0,1,15.1,3.12,16.36,16.6,20.27,16.93,0,6.5
38904230,Data analysis: a journey from chaos to clarity.,Gemma-7B,4,47,1,37,2,0,7,8,6.2,1,8,2,7,0,1,8.8,46.44,11.93,6.1,7.9,13.2,0,5
38904230,Data-driven insights: guiding decision-makers towards informed choices.,Gemma-7B,4,71,1,60,4,0,6,7,9.33,1,7,4,6,0,1,15.5,-3.32,19.77,25.8,30.57,8.51,0,3.5
38904230,Data analysis: a catalyst for innovation and creativity.,Gemma-7B,4,56,1,46,2,0,7,8,8,1,8,2,7,0,1,15.9,-4.33,13.9,11.4,14.46,23.2,0,7
38904230,The art of data analysis lies in its ability to translate complex information into accessible language.,Gemma-7B,4,103,1,86,1,0,15,16,7.1,1,16,1,15,0,1,13.1,29.86,12.33,12.5,13.98,16.4,0,12
38904230,Data analysis: a vital tool for solving complex problems and driving progress.,Gemma-7B,4,78,1,64,2,0,11,12,6.44,1,12,2,11,0,1,9.2,50.84,14.76,10.9,13.27,8.13,0,6
38904230,"Effective data analysis is an ongoing pursuit, fueled by curiosity and a thirst for knowledge.",Gemma-7B,4,94,1,77,2,0,14,15,7.22,1,15,2,14,0,1,12.7,30.87,13.85,11.2,12.29,16.67,0,11.5
44526814,1. Zero-day vulnerabilities: a constant game of cat and mouse between attackers and defenders. Stay vigilant! #Cybersecurity,Gemma-7B,4,124,3,98,6,1,16,17,7.64,4,4.25,5,13,0,1,17,3.46,11.91,17,17.22,18.56,0,14.5
44526814,2. Multi-factor authentication: your first line of defense against unauthorized access. Don't underestimate its power. #SecurityEssentials,Gemma-7B,4,138,4,111,7,1,15,16,8.64,4,4,6,13,0,1,14.7,4.14,11.93,18.8,22.4,13.2,0,5.5
44526814,3. Data breaches: a costly reality for businesses. Invest in robust security measures to minimize the risk. #CyberRiskManagement,Gemma-7B,4,128,5,100,5,1,17,18,7.31,4,4.5,4,14,0,1,12.7,20.04,15.49,12.1,15.11,14.71,0,6
44526814,4. Phishing attacks: be aware of suspicious emails. Don't click on links or open attachments from unknown senders. #CyberAwareness,Gemma-7B,4,130,4,101,6,1,18,19,6.64,4,4.75,5,16,0,1,5.8,70.29,12.42,11.1,13.31,10.12,0,5.25
44526814,5. Secure your network with strong passwords. Change them regularly and avoid reuse across accounts. #PasswordManagement,Gemma-7B,4,120,4,96,4,1,15,16,7.27,4,4,3,12,0,1,8.8,46.44,12.92,13.5,16.95,8.2,0,4
44526814,6. Enable encryption to protect your sensitive data from unauthorized access. #DataSecurity,Gemma-7B,4,91,3,73,3,1,11,12,7.44,3,4,2,9,0,1,13.9,17,14.76,16,19.07,18.13,0,9
44526814,7. Vulnerability scanning: proactively identify and patch security holes. #ProactiveSecurity,Gemma-7B,4,92,3,75,4,1,9,10,8.44,3,3.33,3,7,0,1,20.2,-31.74,16.76,22.7,27.06,24,0,9
44526814,8. Secure your cloud storage with appropriate permissions. #CloudSecurity,Gemma-7B,4,73,3,58,3,1,8,9,7.71,3,3,2,6,0,1,13.9,11.58,14.61,17.1,20.91,16.93,0,6.5
44526814,9. Implement security awareness training for your employees. #CyberCulture,Gemma-7B,4,74,3,59,3,1,8,9,8,3,3,2,6,0,1,15.1,3.12,16.36,17.6,21.54,21.38,0,7.5
44526814,10. Stay updated with the latest security threats and vulnerabilities. #CyberNews,Gemma-7B,4,81,3,63,4,1,10,11,7.25,3,3.67,2,8,0,1,13.5,18.01,14.23,14.4,17.38,15.31,0,7.5
44526814,11. Use secure network infrastructure to prevent unauthorized access. #NetworkSecurity,Gemma-7B,4,86,3,69,4,1,9,10,8.62,3,3.33,2,7,0,1,16.6,-6.36,16.76,19.8,24.16,16,0,7
44526814,12. Multi-layered security: build a comprehensive security framework for optimal protection. #LayeredSecurity,Gemma-7B,4,109,3,88,6,1,11,12,9,3,4,4,9,0,0.9,22.1,-42.23,16.07,23.1,26.78,21.47,0,13
44526814,13. Secure your IoT devices from vulnerabilities. #SmartHomeSecurity,Gemma-7B,4,68,6,50,4,1,7,8,8.33,3,2.67,2,4,0,1,15.9,-4.33,15.88,18.5,22.4,13.2,0,5
44526814,14. Data loss prevention: implement measures to prevent accidental or malicious data loss. #DataLossPrevention,Gemma-7B,4,110,4,87,5,1,13,14,7.42,3,4.67,3,11,0,0.92,14.7,14.97,14.48,18.2,20.64,19.89,0,12
44526814,"15. Cybersecurity is an ongoing process, not a one-time event. #ContinuousSecurity",Gemma-7B,4,82,3,62,6,1,10,11,8.57,3,3.67,4,8,0,1,15.8,1.09,12.79,14.9,16.86,15.31,0,7.5
44526814,16. Don't be a security statistic. Implement robust security measures to protect your data and devices. #CyberSafety,Gemma-7B,4,116,4,89,6,1,16,17,6.83,4,4.25,4,14,0,0.92,11.3,29.01,12.42,10.5,13.07,10.46,0,5.25
44526814,17. Cyberattacks can happen to anyone. Be prepared with a crisis plan. #CyberIncidentResponse,Gemma-7B,4,93,5,70,5,1,12,13,8.43,4,3.25,3,9,0,1,10.5,31.04,10.03,11.2,14.1,8.75,0,3.25
44526814,18. Secure your supply chain from vulnerabilities. #SupplyChainSecurity,Gemma-7B,4,71,4,55,4,1,7,8,8.83,3,2.67,2,5,0,1,18.2,-21.25,13.9,20.3,24.61,13.2,0,5
44526814,19. Invest in incident response tools and processes. #IncidentManagement,Gemma-7B,4,72,3,56,4,1,8,9,8,3,3,2,6,0,1,13.9,11.58,16.36,16.6,20.27,16.93,0,6.5
44526814,20. Cybersecurity is a shared responsibility. Join the conversation and stay informed. #CyberCommunity,Gemma-7B,4,102,4,80,5,1,12,13,8.56,4,3.25,3,9,0,1,16.4,-11.27,12.46,14.4,18.16,14.91,0,4.25
44526814,21. Data privacy: balance the need for data with the right to privacy. #PrivacyRights,Gemma-7B,4,85,3,63,5,1,13,14,6.29,3,4.67,3,11,0,0.86,8.8,57.27,9.97,9.8,10.32,11.31,0,9
44526814,22. Cyberattacks can have devastating impacts on businesses. #CyberBusinessContinuity,Gemma-7B,4,85,4,68,4,1,8,9,10.83,3,3,2,6,0,1,21,-39.19,14.61,23.4,28.62,21.38,0,7.5
44526814,23. Strong authentication methods are key to preventing unauthorized access. #AuthenticationSecurity,Gemma-7B,4,100,3,82,4,1,10,11,9.11,3,3.67,2,8,0,1,19.4,-24.3,14.23,22.6,27.41,18.95,0,8.5
44526814,24. Secure your mobile devices with strong passwords and device management tools. #MobileSecurity,Gemma-7B,4,97,3,77,4,1,12,13,7.1,3,4.33,2,10,0,1,10.7,41.36,15.21,15.9,18.43,11.35,0,7.5
44526814,25. Use secure network segmentation to isolate sensitive data. #NetworkSegmentation,Gemma-7B,4,83,3,66,4,1,9,10,8.25,3,3.33,2,7,0,1,16.6,-6.36,16.76,18.4,22.42,16,0,7
44526814,26. Data governance: establish clear rules and procedures for data handling. #DataGovernance,Gemma-7B,4,92,3,72,5,1,11,12,7.1,3,4,3,9,0,1,11.5,33.92,14.76,16.4,19.07,18.13,0,9
44526814,27. Secure your APIs from vulnerabilities. #APIsecurity,Gemma-7B,4,55,7,37,4,1,6,7,7.6,3,2.33,2,3,0,1,14.3,5.15,15.26,15,18.16,14.23,0,4.5
44526814,"28. Cloud computing offers security benefits, but also requires proper security measures. #CloudSecurityBestPractices",Gemma-7B,4,117,5,94,5,1,12,13,8.55,3,4.33,3,10,0,0.91,20.2,-26.33,14,23.1,26.9,17.51,0,11.5
44526814,29. Stay informed about the latest security threats and vulnerabilities. #CyberThreatIntelligence,Gemma-7B,4,97,4,78,4,1,10,11,9.12,3,3.67,2,8,0,1,17,-7.38,14.23,21.3,25.85,15.31,0,7.5
44526814,"30. Cybersecurity is not just a technical issue, but also a business issue. #CyberBusinessStrategy",Gemma-7B,4,98,4,75,5,1,13,14,9,3,4.67,3,11,0,0.86,14.7,14.97,9.97,14.2,15.71,14.17,0,9
44526814,31. Security awareness training is essential for building a secure organization. #CyberCultureTraining,Gemma-7B,4,102,4,82,4,1,11,12,9.11,3,4,2,9,0,1,18.6,-16.85,14.76,20.3,24.35,18.13,0,9
44526814,32. Use secure coding practices to prevent vulnerabilities in your applications. #SecureCoding,Gemma-7B,4,94,3,75,4,1,11,12,8.62,3,4,2,9,0,1,16.2,0.08,14.76,17.2,20.52,14.8,0,8
44526814,33. Implement vulnerability management processes to track and patch vulnerabilities. #VulnerabilityManagement,Gemma-7B,4,109,3,91,4,1,10,11,10.11,3,3.67,2,8,0,1,26.5,-75.06,14.23,26.5,32.17,26.22,0,11.5
44526814,34. Secure your data in transit and at rest. #DataEncryption,Gemma-7B,4,60,3,43,4,1,9,10,6.17,3,3.33,2,7,0,1,6,69.79,12.03,7.6,9.08,8,0,5
44526814,35. Use secure data disposal methods to prevent unauthorized access to sensitive information. #DataDestruction,Gemma-7B,4,110,3,89,4,1,13,14,7.91,3,4.67,2,11,0,1,14.7,14.97,16.74,18.2,21.05,19.89,0,12
44526814,"36. Cybersecurity is a journey, not a destination. #ContinuousSecurityImprovement",Gemma-7B,4,81,4,63,5,1,8,9,12.4,3,3,3,6,0,1,23.3,-56.11,11.1,21.3,25.43,16.93,0,6.5
44526814,37. Stay vigilant and adapt to the evolving threat landscape. #CyberThreatLandscape,Gemma-7B,4,83,4,64,4,1,10,11,7.75,3,3.67,2,8,0,1,7.6,60.31,14.23,15.3,18.42,11.67,0,6.5
44526814,38. Cybersecurity is a competitive advantage in today's digital age. #CyberCompetitiveAdvantage,Gemma-7B,4,95,4,75,5,1,10,11,9.38,3,3.67,3,9,0,1,21.7,-41.22,14.23,20.5,24.22,22.58,0,10.5
44526814,39. Invest in security tools and technologies to enhance your security posture. #CyberDefense,Gemma-7B,4,93,3,73,4,1,12,13,7.44,3,4.33,2,10,0,0.89,13.1,24.44,14,14.4,16.63,14.43,0,10.5
44526814,40. Cybersecurity is a shared responsibility. Join the fight to protect our digital assets. #CyberResilience,Gemma-7B,4,108,4,84,5,1,14,15,7.9,4,3.75,3,11,0,1,12.1,21.56,11.38,11.9,15.15,13.67,0,4.75
44660556,1. Zero-day vulnerabilities: Exploits that attackers can exploit before patches are released. Stay vigilant! #CyberRisk,Gemma-7B,4,119,5,93,6,1,14,15,7.64,4,3.75,5,10,0,1,16.2,5.49,14.91,19,20.41,16.67,0,12.5
44660556,2. Ransomware attacks: encrypting your data for ransom. Don't fall victim. #CyberDefense,Gemma-7B,4,88,4,66,6,1,11,12,6.3,4,3,5,9,0,1,8,48.47,14.46,11.8,13.5,9.07,0,3
44660556,3. Phishing attacks: be wary of suspicious emails. Never click on links or open attachments from unknown senders. #CyberAwareness,Gemma-7B,4,129,4,101,5,1,18,19,6.85,4,4.75,4,15,0,1,7,61.83,12.42,10.8,13.31,10.12,0,5.25
44660556,4. Social engineering: manipulating people to reveal sensitive information. #SocialVulnerability,Gemma-7B,4,96,3,79,4,1,9,10,9.38,3,3.33,3,7,0,1,24.9,-65.58,16.76,24.5,29.38,24,0,9
44660556,5. SQL injection: exploiting vulnerabilities in web applications. #WebSecurity,Gemma-7B,4,78,5,60,4,1,8,9,8,3,3,3,6,1,1,21,-39.19,16.36,19.7,23.46,25.82,0,8.5
44660556,6. Cross-site scripting (XSS): injecting malicious code into websites. #CrossSiteVulnerability,Gemma-7B,4,94,7,70,7,1,9,10,8.33,3,3.33,6,6,1,1,17.8,-14.82,18.34,23.6,26.48,16,0,7
44660556,7. Man-in-the-middle (MITM) attacks: eavesdropping on communication. #NetworkSecurity,Gemma-7B,4,85,7,61,9,1,7,8,10,3,2.67,8,4,1,1,18.2,-21.25,15.88,28.5,30.41,18.2,0,6
44660556,8. Data exfiltration: stealing sensitive data. #DataBreach,Gemma-7B,4,58,3,44,4,1,6,7,6.86,3,2.33,3,4,0,1,11.9,22.07,17.52,17.1,19.84,14.23,0,4.5
44660556,9. Insider threats: malicious or unintentional security violations by insiders. #EmployeeSecurity,Gemma-7B,4,97,3,79,4,1,10,11,8.89,2,5.5,3,8,0,1,22.9,-49.68,17.1,21.3,25.33,29.85,0,12.5
44660556,10. Supply chain vulnerabilities: security risks throughout the supply chain. #SupplyChainSecurity,Gemma-7B,4,98,4,78,5,1,10,11,7.89,3,3.67,3,8,0,0.89,18.2,-15.84,14.23,21.8,25.85,15.31,0,7.5
